x1,condition,binchoice,bincorrect,binrt,x2,xavg,estim,estrt,trial,block,session,subj
-10,0,0,NaN,0.929,-20,-15,10.12858,0.87,52,1,5,14
0,-1,-1,0,0.759,NaN,NaN,NaN,NaN,53,1,5,14
20,1,1,1,0.872,-10,5,19.24784,0.736,54,1,5,14
0,-1,1,0,0.776,NaN,NaN,NaN,NaN,55,1,5,14
0,-1,1,0,0.602,NaN,NaN,NaN,NaN,56,1,5,14
20,-1,1,1,0.696,NaN,NaN,NaN,NaN,57,1,5,14
-20,-1,1,0,0.968,NaN,NaN,NaN,NaN,58,1,5,14
20,-1,1,1,1.088,NaN,NaN,NaN,NaN,59,1,5,14
0,0,0,NaN,1.287,20,10,5.48139000000003,0.87,60,1,5,14
10,-1,1,1,0.798,NaN,NaN,NaN,NaN,61,1,5,14
0,1,1,0,0.787,20,10,11.84665,0.937,62,1,5,14
-10,-1,1,0,0.927,NaN,NaN,NaN,NaN,63,1,5,14
-10,1,1,0,0.503,-20,-15,13.49104,1.038,64,1,5,14
-10,0,0,NaN,0.853,20,5,-14.9148,1.104,65,1,5,14
0,0,0,NaN,0.982,0,0,-7.64190000000002,0.788,66,1,5,14
-10,1,-1,1,0.706,0,-5,-19.0369,0.82,67,1,5,14
-10,1,1,0,0.693,-10,-10,15.55344,0.803,68,1,5,14
10,1,1,1,0.51,10,10,12.62498,1.171,69,1,5,14
-20,1,-1,1,0.731,-20,-20,-13.6057,1.004,1,2,5,14
-10,-1,1,0,0.746,NaN,NaN,NaN,NaN,2,2,5,14
-20,1,1,0,0.966,0,-10,16.43495,0.987,3,2,5,14
-10,1,1,0,0.863,10,0,13.06716,1.138,4,2,5,14
0,1,-1,0,0.694,-20,-10,-14.70318,0.954,5,2,5,14
10,0,0,NaN,0.758,0,5,-14.4340999999999,0.736,6,2,5,14
10,0,0,NaN,0.743,10,10,8.85495000000003,0.652,7,2,5,14
20,1,1,1,1.183,20,20,18.06311,0.853,8,2,5,14
0,1,1,0,0.853,0,0,18.22826,1.422,9,2,5,14
10,1,1,1,0.619,20,15,15.199222,0.985,10,2,5,14
10,-1,1,1,0.493,NaN,NaN,NaN,NaN,11,2,5,14
-20,0,0,NaN,0.718,0,-10,-18.0205,0.987,12,2,5,14
-10,1,1,0,0.843,-20,-15,16.01758,1.088,13,2,5,14
-10,0,0,NaN,1.059,-20,-15,15.27315,1.422,14,2,5,14
0,0,0,NaN,0.815,-10,-5,-14.7316,0.87,15,2,5,14
20,1,1,1,0.592,0,10,14.745,1.021,16,2,5,14
-10,0,0,NaN,0.789,0,-5,-19.1327,0.987,17,2,5,14
20,1,1,1,0.694,20,20,20.474236,1.121,18,2,5,14
0,-1,1,0,0.82,NaN,NaN,NaN,NaN,19,2,5,14
10,0,0,NaN,0.751,-20,-5,20.09523,0.937,20,2,5,14
10,1,-1,0,0.752,-20,-5,-19.7593,0.887,21,2,5,14
10,0,0,NaN,0.948,20,15,-6.66579999999999,0.87,22,2,5,14
20,0,0,NaN,1.069,-10,5,15.569142,0.669,23,2,5,14
-10,-1,-1,1,0.827,NaN,NaN,NaN,NaN,24,2,5,14
10,0,0,NaN,0.776,10,10,13.31363,0.987,25,2,5,14
10,-1,1,1,0.841,NaN,NaN,NaN,NaN,26,2,5,14
10,1,1,1,0.532,20,15,15.38559,1.004,27,2,5,14
20,-1,-1,0,0.464,NaN,NaN,NaN,NaN,28,2,5,14
-10,0,0,NaN,1.06,-20,-15,-10.896,0.987,29,2,5,14
0,0,0,NaN,0.842,10,5,19.36854,1.138,30,2,5,14
10,-1,1,1,0.546,NaN,NaN,NaN,NaN,31,2,5,14
0,0,0,NaN,0.768,-20,-10,-3.42559,1.237,32,2,5,14
20,1,1,1,0.726,-10,5,24.49553,1.021,33,2,5,14
-10,-1,1,0,0.875,NaN,NaN,NaN,NaN,34,2,5,14
10,0,0,NaN,0.715,-10,0,-12.7352,0.92,35,2,5,14
-20,0,0,NaN,0.994,0,-10,-19.9667,1.071,36,2,5,14
-10,-1,-1,1,0.94,NaN,NaN,NaN,NaN,37,2,5,14
20,-1,-1,0,1.033,NaN,NaN,NaN,NaN,38,2,5,14
10,0,0,NaN,0.847,-20,-5,-24.9734,1.071,39,2,5,14
-20,1,1,0,0.72,-10,-15,24.997727,1.138,40,2,5,14
0,-1,-1,0,0.897,NaN,NaN,NaN,NaN,41,2,5,14
-10,-1,-1,1,0.497,NaN,NaN,NaN,NaN,42,2,5,14
10,0,0,NaN,0.995,-10,0,15.387117,0.97,43,2,5,14
10,1,-1,0,0.501,-10,0,-18.1214,1.088,44,2,5,14
10,-1,-1,0,0.804,NaN,NaN,NaN,NaN,45,2,5,14
-10,-1,1,0,0.761,NaN,NaN,NaN,NaN,46,2,5,14
-20,0,0,NaN,0.747,-20,-20,-7.5059,0.937,47,2,5,14
-20,0,0,NaN,1.065,-10,-15,15.11897,1.472,48,2,5,14
10,1,1,1,0.74,10,10,15.15583,1.121,49,2,5,14
10,1,1,1,0.659,0,5,10.84208,1.255,50,2,5,14
20,-1,1,1,1.154,NaN,NaN,NaN,NaN,51,2,5,14
20,1,1,1,0.973,-10,5,13.8922,0.82,52,2,5,14
-10,1,-1,1,0.779,-20,-15,-14.8025,0.836,53,2,5,14
0,0,0,NaN,0.904,-10,-5,10.60743,1.104,54,2,5,14
-20,-1,1,0,0.799,NaN,NaN,NaN,NaN,55,2,5,14
-20,-1,-1,1,0.765,NaN,NaN,NaN,NaN,56,2,5,14
20,0,0,NaN,0.756,20,20,15.28996,1.221,57,2,5,14
-10,-1,-1,1,1.637,NaN,NaN,NaN,NaN,58,2,5,14
-10,1,-1,1,0.685,-10,-10,-18.9234,1.004,59,2,5,14
-20,0,0,NaN,1.145,-10,-15,12.08345,0.702,60,2,5,14
-10,1,-1,1,0.641,20,5,-19.7855,0.736,62,2,5,14
-10,0,0,NaN,1.188,20,5,-24.0996,0.887,63,2,5,14
0,1,1,0,1.134,10,5,17.19599,1.037,64,2,5,14
20,0,0,NaN,0.803,20,20,-3.0941,0.954,65,2,5,14
-10,-1,-1,1,0.605,NaN,NaN,NaN,NaN,66,2,5,14
20,-1,1,1,1.022,NaN,NaN,NaN,NaN,67,2,5,14
20,1,1,1,0.935,0,10,16.08814,0.97,68,2,5,14
-10,0,0,NaN,0.719,0,-5,-18.9729,0.77,69,2,5,14
-20,-1,1,0,0.687,NaN,NaN,NaN,NaN,2,3,5,14
0,1,1,0,0.798,-10,-5,16.4645,0.92,3,3,5,14
0,1,-1,0,1.216,-10,-5,-19.5065999999999,0.92,4,3,5,14
-10,-1,1,0,0.976,NaN,NaN,NaN,NaN,5,3,5,14
0,-1,1,0,0.681,NaN,NaN,NaN,NaN,6,3,5,14
-20,1,1,0,0.92,-20,-20,16.1713,0.987,7,3,5,14
0,0,0,NaN,0.847,20,10,13.9652,1.255,8,3,5,14
-10,0,0,NaN,1.14,0,-5,-6.31059999999999,1.155,9,3,5,14
-20,-1,1,0,0.951,NaN,NaN,NaN,NaN,10,3,5,14
0,-1,1,0,0.541,NaN,NaN,NaN,NaN,11,3,5,14
-10,1,-1,1,1.132,-20,-15,-19.7701,0.937,12,3,5,14
-10,-1,-1,1,0.986,NaN,NaN,NaN,NaN,13,3,5,14
-10,1,-1,1,0.889,0,-5,-15.4258,0.92,14,3,5,14
20,-1,1,1,0.731,NaN,NaN,NaN,NaN,15,3,5,14
0,1,1,0,0.8,-20,-10,16.68491,0.937,16,3,5,14
-20,-1,1,0,0.669,NaN,NaN,NaN,NaN,17,3,5,14
10,-1,1,1,0.752,NaN,NaN,NaN,NaN,18,3,5,14
20,-1,1,1,0.804,NaN,NaN,NaN,NaN,19,3,5,14
0,0,0,NaN,0.863,10,5,11.85688,1.121,20,3,5,14
0,1,1,0,0.692,-10,-5,10.62463,0.987,21,3,5,14
-20,1,1,0,0.59,10,-5,17.79978,1.004,22,3,5,14
20,1,1,1,0.734,-10,5,16.107334,0.853,23,3,5,14
10,-1,1,1,0.679,NaN,NaN,NaN,NaN,24,3,5,14
10,1,1,1,0.629,10,10,12.71529,1.021,25,3,5,14
-20,-1,1,0,0.745,NaN,NaN,NaN,NaN,26,3,5,14
-20,0,0,NaN,0.868,0,-10,13.924978,0.653,27,3,5,14
0,0,0,NaN,1.024,-10,-5,10.224523,0.987,28,3,5,14
20,0,0,NaN,1.106,-10,5,-4.27001000000001,1.355,29,3,5,14
10,1,-1,0,1.287,-10,0,-12.5115,1.087,30,3,5,14
10,0,0,NaN,0.777,10,10,15.42341,1.088,31,3,5,14
-20,-1,-1,1,0.826,NaN,NaN,NaN,NaN,32,3,5,14
-20,-1,-1,1,0.914,NaN,NaN,NaN,NaN,33,3,5,14
20,0,0,NaN,0.759,10,15,-2.6771,1.556,34,3,5,14
10,-1,1,1,0.592,NaN,NaN,NaN,NaN,35,3,5,14
-10,0,0,NaN,0.839,10,0,-13.7517,1.456,36,3,5,14
20,1,1,1,0.936,10,15,13.7442,0.753,37,3,5,14
20,0,0,NaN,0.949,0,10,7.85521,0.686,38,3,5,14
-10,0,0,NaN,0.872,10,0,15.91551,0.736,39,3,5,14
0,1,1,0,1.078,10,5,12.44345,1.439,40,3,5,14
10,1,1,1,0.683,10,10,16.030389,1.602,42,3,5,14
0,0,0,NaN,0.842,10,5,8.63657699999999,0.736,43,3,5,14
20,1,1,1,0.649,10,15,16.064855,1.305,44,3,5,14
20,1,1,1,0.628,-10,5,7.1568,1.221,45,3,5,14
-20,-1,1,0,0.787,NaN,NaN,NaN,NaN,46,3,5,14
10,1,1,1,0.973,0,5,15.02423,0.82,47,3,5,14
-10,-1,-1,1,1.377,NaN,NaN,NaN,NaN,48,3,5,14
10,1,1,1,0.622,10,10,12.19695,0.803,49,3,5,14
0,0,0,NaN,0.95,-20,-10,8.33526999999998,0.954,50,3,5,14
0,1,-1,0,0.446,-20,-10,-20.4178,0.92,51,3,5,14
-20,0,0,NaN,0.976,10,-5,18.48683,0.92,52,3,5,14
-10,1,-1,1,0.544,10,0,-16.0329,0.887,53,3,5,14
20,0,0,NaN,0.891,0,10,13.01128,1.021,54,3,5,14
20,1,1,1,1.077,0,10,14.56505,0.719,55,3,5,14
-10,1,-1,1,0.491,10,0,-18.54,1.104,56,3,5,14
0,0,0,NaN,1.047,10,5,-15.139,0.853,57,3,5,14
-20,-1,1,0,0.869,NaN,NaN,NaN,NaN,58,3,5,14
0,1,1,0,0.691,20,10,13.84629,0.803,59,3,5,14
10,-1,1,1,0.475,NaN,NaN,NaN,NaN,60,3,5,14
10,-1,-1,0,0.722,NaN,NaN,NaN,NaN,61,3,5,14
20,1,1,1,0.633,10,15,15.0406,0.703,62,3,5,14
-20,1,-1,1,0.626,0,-10,-22.4948,1.088,63,3,5,14
0,0,0,NaN,0.865,-20,-10,18.30054,0.937,64,3,5,14
0,1,1,0,0.716,-10,-5,15.82038,0.653,65,3,5,14
-20,0,0,NaN,0.939,-10,-15,14.70657,0.736,66,3,5,14
10,0,0,NaN,0.788,-10,0,-16.1331,0.97,67,3,5,14
-10,1,-1,1,0.94,20,5,-15.4768,0.736,68,3,5,14
20,-1,1,1,0.806,NaN,NaN,NaN,NaN,69,3,5,14
-10,-1,1,0,0.627,NaN,NaN,NaN,NaN,1,4,5,14
10,-1,1,1,0.631,NaN,NaN,NaN,NaN,2,4,5,14
-10,0,0,NaN,0.722,-10,-10,-15.5979,0.954,3,4,5,14
0,1,1,0,0.541,0,0,14.722018,0.803,4,4,5,14
-20,1,-1,1,1.156,-10,-15,-10.75238,0.803,5,4,5,14
-10,1,-1,1,0.726,0,-5,-13.7261,0.954,6,4,5,14
20,0,0,NaN,0.713,-10,5,13.88213,1.322,7,4,5,14
-10,-1,-1,1,0.936,NaN,NaN,NaN,NaN,8,4,5,14
-10,0,0,NaN,0.819,-20,-15,-17.9111,1.054,9,4,5,14
0,1,1,0,0.642,10,5,19.84534,1.138,10,4,5,14
-20,-1,-1,1,0.854,NaN,NaN,NaN,NaN,11,4,5,14
-20,1,1,0,0.9,0,-10,16.18054,1.071,12,4,5,14
10,-1,1,1,0.481,NaN,NaN,NaN,NaN,13,4,5,14
10,1,1,1,1.306,-20,-5,10.54238,0.837,14,4,5,14
0,-1,-1,0,0.689,NaN,NaN,NaN,NaN,15,4,5,14
-10,1,-1,1,1.216,-10,-10,-11.49857,0.703,16,4,5,14
-20,1,1,0,0.867,10,-5,14.31363,0.937,17,4,5,14
20,0,0,NaN,0.993,-10,5,-13.7655,0.77,18,4,5,14
20,0,0,NaN,0.767,10,15,17.6482,0.753,19,4,5,14
10,-1,1,1,0.844,NaN,NaN,NaN,NaN,20,4,5,14
-10,-1,1,0,0.801,NaN,NaN,NaN,NaN,21,4,5,14
20,-1,-1,0,0.636,NaN,NaN,NaN,NaN,22,4,5,14
-10,0,0,NaN,0.68,20,5,-12.939,0.753,23,4,5,14
-20,0,0,NaN,0.844,-20,-20,15.214179,0.954,24,4,5,14
-10,0,0,NaN,0.804,0,-5,9.34483,0.669,25,4,5,14
20,-1,1,1,0.61,NaN,NaN,NaN,NaN,26,4,5,14
0,0,0,NaN,0.728,0,0,-22.0763,1.205,27,4,5,14
20,0,0,NaN,0.808,10,15,-11.297,0.669,28,4,5,14
-10,0,0,NaN,0.895,20,5,14.201377,0.97,29,4,5,14
-20,1,1,0,0.927,10,-5,16.841016,0.77,30,4,5,14
0,-1,-1,0,1.124,NaN,NaN,NaN,NaN,31,4,5,14
20,0,0,NaN,0.673,20,20,16.7083,0.77,32,4,5,14
-10,-1,-1,1,0.704,NaN,NaN,NaN,NaN,33,4,5,14
0,-1,-1,0,0.735,NaN,NaN,NaN,NaN,34,4,5,14
-20,-1,-1,1,0.696,NaN,NaN,NaN,NaN,35,4,5,14
0,-1,1,0,1.053,NaN,NaN,NaN,NaN,36,4,5,14
0,0,0,NaN,0.951,20,10,10.58166,0.72,37,4,5,14
20,-1,1,1,0.63,NaN,NaN,NaN,NaN,39,4,5,14
-20,-1,-1,1,0.628,NaN,NaN,NaN,NaN,40,4,5,14
-10,0,0,NaN,0.814,-10,-10,-8.1292,0.987,41,4,5,14
20,1,1,1,0.617,20,20,16.5448,0.837,42,4,5,14
20,-1,1,1,0.55,NaN,NaN,NaN,NaN,43,4,5,14
-20,0,0,NaN,0.813,-20,-20,9.96496000000002,0.987,44,4,5,14
-20,-1,-1,1,0.912,NaN,NaN,NaN,NaN,45,4,5,14
-10,1,1,0,0.811,-10,-10,12,0.77,46,4,5,14
10,-1,1,1,0.641,NaN,NaN,NaN,NaN,47,4,5,14
-10,0,0,NaN,0.86,10,0,-19.6262,0.753,48,4,5,14
10,0,0,NaN,0.945,0,5,13.76787,0.669,49,4,5,14
-20,0,0,NaN,1.005,10,-5,16.10273,0.837,50,4,5,14
10,1,1,1,0.73,-10,0,16.867413,0.669,51,4,5,14
-20,0,0,NaN,0.758,0,-10,19.18304,0.719,52,4,5,14
-20,-1,-1,1,0.609,NaN,NaN,NaN,NaN,53,4,5,14
0,-1,1,0,1.021,NaN,NaN,NaN,NaN,54,4,5,14
20,0,0,NaN,0.888,10,15,-7.1491,1.422,55,4,5,14
10,0,0,NaN,0.797,0,5,-10.653,0.92,56,4,5,14
10,-1,1,1,0.703,NaN,NaN,NaN,NaN,57,4,5,14
-10,0,0,NaN,0.778,-10,-10,15.840949,0.753,58,4,5,14
0,-1,1,0,0.779,NaN,NaN,NaN,NaN,59,4,5,14
-10,-1,-1,1,1.165,NaN,NaN,NaN,NaN,60,4,5,14
10,1,-1,0,0.929,0,5,-17.9268,0.703,61,4,5,14
0,1,1,0,0.658,0,0,14.3329,0.77,62,4,5,14
-10,-1,1,0,0.799,NaN,NaN,NaN,NaN,64,4,5,14
-10,-1,-1,1,0.806,NaN,NaN,NaN,NaN,65,4,5,14
-10,1,-1,1,1.595,-10,-10,-13.7519,0.954,66,4,5,14
20,-1,1,1,0.819,NaN,NaN,NaN,NaN,67,4,5,14
10,1,1,1,0.765,20,15,20.70054,0.82,68,4,5,14
20,-1,1,1,0.608,NaN,NaN,NaN,NaN,69,4,5,14
-10,1,1,0,1.661,0,-5,13.06982,0.92,1,5,5,14
10,0,0,NaN,0.682,-20,-5,13.81966,0.77,2,5,5,14
0,-1,-1,0,0.604,NaN,NaN,NaN,NaN,3,5,5,14
-20,1,1,0,0.942,-10,-15,16.09406,0.703,4,5,5,14
0,-1,-1,0,0.534,NaN,NaN,NaN,NaN,5,5,5,14
10,-1,1,1,0.696,NaN,NaN,NaN,NaN,6,5,5,14
-20,0,0,NaN,0.732,10,-5,-10.0196,0.853,7,5,5,14
-10,0,0,NaN,0.973,10,0,-6.0829,0.803,8,5,5,14
-20,0,0,NaN,0.818,-20,-20,-4.47755000000001,0.87,9,5,5,14
20,0,0,NaN,0.819,20,20,-13.8769,0.719,10,5,5,14
0,-1,1,0,0.573,NaN,NaN,NaN,NaN,11,5,5,14
0,1,-1,0,0.658,0,0,-17.9275,0.686,12,5,5,14
10,1,1,1,0.769,-20,-5,18.31561,1.004,13,5,5,14
0,-1,1,0,0.753,NaN,NaN,NaN,NaN,14,5,5,14
20,1,1,1,0.803,0,10,17.63659,0.987,15,5,5,14
-20,1,-1,1,0.606,10,-5,-23.5617,0.853,16,5,5,14
0,0,0,NaN,0.922,0,0,14.622994,0.869,17,5,5,14
-10,0,0,NaN,0.958,-10,-10,11.86188,0.636,18,5,5,14
10,1,1,1,0.835,0,5,13.39691,0.87,19,5,5,14
10,1,-1,0,1.045,0,5,-14.2832,0.853,20,5,5,14
-10,-1,1,0,1.085,NaN,NaN,NaN,NaN,21,5,5,14
0,-1,1,0,0.636,NaN,NaN,NaN,NaN,22,5,5,14
10,-1,-1,0,0.769,NaN,NaN,NaN,NaN,23,5,5,14
-20,1,1,0,0.402,-10,-15,14.766191,0.77,24,5,5,14
0,1,1,0,0.995,10,5,16.35518,0.753,25,5,5,14
20,-1,1,1,0.491,NaN,NaN,NaN,NaN,26,5,5,14
0,0,0,NaN,1.079,-10,-5,-11.7519,0.703,27,5,5,14
-20,0,0,NaN,0.811,10,-5,10.18054,0.586,28,5,5,14
-10,1,-1,1,0.845,20,5,-18.8389,0.87,29,5,5,14
10,1,1,1,0.717,-10,0,11.7261,0.736,30,5,5,14
-20,0,0,NaN,0.788,-10,-15,17,0.786,31,5,5,14
0,-1,-1,0,0.658,NaN,NaN,NaN,NaN,32,5,5,14
-10,1,1,0,0.68,20,5,13.0298,0.87,35,5,5,14
10,0,0,NaN,0.738,20,15,18.07536,0.837,36,5,5,14
10,-1,1,1,0.687,NaN,NaN,NaN,NaN,37,5,5,14
0,0,0,NaN,0.861,-20,-10,-13.5439,0.853,38,5,5,14
0,1,1,0,0.956,0,0,19.9848,0.686,39,5,5,14
10,-1,1,1,0.559,NaN,NaN,NaN,NaN,40,5,5,14
-10,-1,-1,1,0.893,NaN,NaN,NaN,NaN,41,5,5,14
10,0,0,NaN,0.868,10,10,9.47755000000001,0.669,42,5,5,14
0,0,0,NaN,0.956,-10,-5,-11.9233,0.636,43,5,5,14
10,0,0,NaN,0.804,-20,-5,4.22579999999999,0.887,44,5,5,14
-20,1,-1,1,0.869,-20,-20,-14.8101,1.004,45,5,5,14
10,0,0,NaN,1.071,0,5,11.25586,0.72,46,5,5,14
-20,0,0,NaN,0.926,0,-10,12.14276,0.753,48,5,5,14
0,1,-1,0,0.76,-10,-5,-14.4109,0.653,49,5,5,14
-10,-1,-1,1,0.727,NaN,NaN,NaN,NaN,50,5,5,14
-20,1,1,0,1.271,-20,-20,10.1645,0.853,51,5,5,14
-20,1,-1,1,1.054,-20,-20,-9.22082999999998,0.803,52,5,5,14
10,1,1,1,0.633,-10,0,15.141957,0.77,53,5,5,14
20,-1,1,1,0.859,NaN,NaN,NaN,NaN,54,5,5,14
-10,0,0,NaN,0.957,20,5,-12.6518,0.937,55,5,5,14
0,1,-1,0,0.972,10,5,-15.7151,0.786,56,5,5,14
0,1,1,0,0.616,20,10,14.35108,1.389,57,5,5,14
-20,1,1,0,0.395,0,-10,15.323415,0.787,58,5,5,14
-20,-1,1,0,0.717,NaN,NaN,NaN,NaN,59,5,5,14
-20,-1,-1,1,0.939,NaN,NaN,NaN,NaN,60,5,5,14
-10,-1,1,0,0.783,NaN,NaN,NaN,NaN,61,5,5,14
0,-1,1,0,0.806,NaN,NaN,NaN,NaN,62,5,5,14
10,-1,1,1,0.807,NaN,NaN,NaN,NaN,63,5,5,14
0,0,0,NaN,1.188,-20,-10,13.07889,0.719,64,5,5,14
0,-1,1,0,0.533,NaN,NaN,NaN,NaN,65,5,5,14
20,0,0,NaN,0.834,0,10,14.62066,0.82,66,5,5,14
10,0,0,NaN,0.951,0,5,-7.20179999999999,0.686,67,5,5,14
10,-1,1,1,1.121,NaN,NaN,NaN,NaN,68,5,5,14
10,0,0,NaN,0.822,20,15,-8.7696,0.77,69,5,5,14
10,0,0,NaN,0.93,20,15,13.38139,1.59,1,1,6,14
10,1,1,1,0.629,-20,-5,6.2483,1.339,2,1,6,14
20,0,0,NaN,0.699,0,10,17.08359,0.887,3,1,6,14
10,0,0,NaN,0.728,10,10,11.756708,1.188,4,1,6,14
-10,1,1,0,0.532,10,0,13.5184,1.054,5,1,6,14
0,-1,1,0,0.698,NaN,NaN,NaN,NaN,6,1,6,14
10,0,0,NaN,0.875,-10,0,14.61406,1.238,7,1,6,14
10,1,1,1,0.671,-20,-5,19.41266,1.138,8,1,6,14
-20,1,-1,1,0.602,-10,-15,-6.82098999999999,0.992,9,1,6,14
0,0,0,NaN,0.636,0,0,3.18639000000002,1.506,10,1,6,14
-10,0,0,NaN,0.646,0,-5,-4.40260000000001,1.088,11,1,6,14
-20,1,1,0,0.692,10,-5,12.07912,0.91,12,1,6,14
20,-1,1,1,0.825,NaN,NaN,NaN,NaN,13,1,6,14
-20,-1,-1,1,0.653,NaN,NaN,NaN,NaN,14,1,6,14
0,1,1,0,0.582,-20,-10,18.37219,1.087,15,1,6,14
10,0,0,NaN,0.751,20,15,10.924104,0.82,16,1,6,14
-20,-1,-1,1,0.725,NaN,NaN,NaN,NaN,17,1,6,14
20,0,0,NaN,0.828,10,15,15.7588401,0.686,18,1,6,14
10,-1,1,1,0.556,NaN,NaN,NaN,NaN,19,1,6,14
0,0,0,NaN,0.956,20,10,10.18943,1.134,20,1,6,14
20,-1,1,1,1.29,NaN,NaN,NaN,NaN,21,1,6,14
-10,-1,1,0,0.68,NaN,NaN,NaN,NaN,22,1,6,14
10,-1,1,1,0.927,NaN,NaN,NaN,NaN,23,1,6,14
0,-1,1,0,1.423,NaN,NaN,NaN,NaN,24,1,6,14
20,1,1,1,0.972,20,20,9.70519999999999,1.322,25,1,6,14
-20,0,0,NaN,0.784,-20,-20,12.3445,1.268,26,1,6,14
-20,0,0,NaN,0.797,-10,-15,-11.61385,1.288,27,1,6,14
0,0,0,NaN,0.757,0,0,-17,1.288,28,1,6,14
0,-1,-1,0,0.708,NaN,NaN,NaN,NaN,29,1,6,14
0,-1,1,0,0.817,NaN,NaN,NaN,NaN,30,1,6,14
10,1,1,1,0.812,20,15,18.10665,1.054,31,1,6,14
10,0,0,NaN,0.845,-10,0,-13.57659,0.92,32,1,6,14
-10,-1,-1,1,0.737,NaN,NaN,NaN,NaN,33,1,6,14
20,-1,1,1,0.688,NaN,NaN,NaN,NaN,34,1,6,14
10,1,-1,0,0.802,20,15,-10.57184,0.837,35,1,6,14
-10,1,-1,1,0.599,20,5,-17.25599,0.887,36,1,6,14
0,1,1,0,0.599,20,10,18.12775,0.719,37,1,6,14
10,-1,-1,0,0.963,NaN,NaN,NaN,NaN,38,1,6,14
10,-1,1,1,0.637,NaN,NaN,NaN,NaN,39,1,6,14
-10,0,0,NaN,0.816,-10,-10,16.68127,0.87,40,1,6,14
-20,1,-1,1,0.519,0,-10,-21.1048,0.853,41,1,6,14
20,1,1,1,0.85,0,10,15.58359,0.937,42,1,6,14
-20,0,0,NaN,0.873,10,-5,18.91545,0.736,43,1,6,14
20,0,0,NaN,0.904,-10,5,-16.6314,0.619,44,1,6,14
-10,1,-1,1,0.568,0,-5,-18.1442999999999,0.786,45,1,6,14
-10,1,-1,1,0.471,10,0,-13.92643,1.338,46,1,6,14
-10,1,-1,1,0.726,-20,-15,-12,0.619,47,1,6,14
-10,0,0,NaN,1.096,-20,-15,-9.3177,0.803,48,1,6,14
0,1,1,0,0.714,-20,-10,20.13012,0.87,49,1,6,14
10,0,0,NaN,0.828,-20,-5,18.34988,1.272,50,1,6,14
0,0,0,NaN,0.791,10,5,11.27772,0.92,51,1,6,14
-10,0,0,NaN,1.06,-20,-15,9.32758000000001,1.021,52,1,6,14
0,-1,-1,0,0.553,NaN,NaN,NaN,NaN,53,1,6,14
20,1,-1,0,1.136,-10,5,-19.20863,0.686,54,1,6,14
0,-1,1,0,0.694,NaN,NaN,NaN,NaN,55,1,6,14
0,-1,1,0,0.68,NaN,NaN,NaN,NaN,56,1,6,14
20,-1,1,1,0.711,NaN,NaN,NaN,NaN,57,1,6,14
-20,-1,-1,1,0.714,NaN,NaN,NaN,NaN,58,1,6,14
20,-1,1,1,0.975,NaN,NaN,NaN,NaN,59,1,6,14
0,0,0,NaN,0.81,20,10,18.22924,0.786,60,1,6,14
10,-1,1,1,0.567,NaN,NaN,NaN,NaN,61,1,6,14
0,1,1,0,0.812,20,10,17.57422,0.853,62,1,6,14
-10,1,-1,1,0.384,-20,-15,-23.6028,0.954,64,1,6,14
-10,0,0,NaN,0.791,20,5,-22.0543,0.77,65,1,6,14
0,0,0,NaN,0.886,0,0,-14.4669,0.619,66,1,6,14
-10,1,-1,1,0.484,0,-5,-24.6113,1.171,67,1,6,14
-10,1,1,0,0.8,-10,-10,17.54566,0.753,68,1,6,14
10,1,1,1,0.654,10,10,17.57386,1.958,69,1,6,14
-20,1,-1,1,0.966,-20,-20,-21.4977,1.071,1,2,6,14
-10,-1,1,0,0.669,NaN,NaN,NaN,NaN,2,2,6,14
-20,1,1,0,0.674,0,-10,14.44419,0.837,3,2,6,14
-10,1,1,0,0.882,10,0,15.50933,0.753,4,2,6,14
0,1,-1,0,0.64,-20,-10,-16.31046,1.104,5,2,6,14
10,0,0,NaN,0.83,0,5,-14.7905000000001,0.703,6,2,6,14
10,0,0,NaN,0.807,10,10,16.16045,1.054,7,2,6,14
20,1,1,1,0.751,20,20,17.61099,0.82,8,2,6,14
0,1,1,0,0.637,0,0,15.00151,1.138,9,2,6,14
10,-1,1,1,0.68,NaN,NaN,NaN,NaN,11,2,6,14
-20,0,0,NaN,0.827,0,-10,-21.4516,0.92,12,2,6,14
-10,1,1,0,0.823,-20,-15,18.07114,0.803,13,2,6,14
-10,0,0,NaN,0.759,-20,-15,10.86034,0.736,14,2,6,14
0,0,0,NaN,0.888,-10,-5,-12.1498,1.188,15,2,6,14
20,1,1,1,0.633,0,10,12.7676,0.77,16,2,6,14
-10,0,0,NaN,0.733,0,-5,-17.7023,1.088,17,2,6,14
20,1,1,1,0.569,20,20,20.164354,0.686,18,2,6,14
0,-1,1,0,0.698,NaN,NaN,NaN,NaN,19,2,6,14
10,0,0,NaN,0.665,-20,-5,15.71256,0.703,20,2,6,14
10,1,-1,0,0.633,-20,-5,-21.993,0.661,21,2,6,14
10,0,0,NaN,0.933,20,15,9.96773999999999,0.87,22,2,6,14
20,0,0,NaN,1.101,-10,5,14.486357,0.719,23,2,6,14
-10,-1,-1,1,0.784,NaN,NaN,NaN,NaN,24,2,6,14
10,0,0,NaN,0.638,10,10,16.88459,0.636,25,2,6,14
10,-1,1,1,0.528,NaN,NaN,NaN,NaN,26,2,6,14
10,1,1,1,0.64,20,15,9.59066000000001,0.97,27,2,6,14
20,-1,1,1,0.81,NaN,NaN,NaN,NaN,28,2,6,14
