x1,condition,binchoice,bincorrect,x2,xavg,estim,subj
46.125,1,1,0,46.25,46.1875,38,2
52,0,NaN,0,46.5,49.25,42,2
45.875,1,-1,1,46,45.9375,46,2
44.875,-1,1,0,57.125,51,NaN,2
54.375,0,NaN,0,47.875,51.125,47,2
45.875,0,NaN,0,61.125,53.5,49,2
45.125,-1,-1,1,59.875,52.5,NaN,2
47.125,-1,-1,1,59.25,53.1875,NaN,2
44.875,1,-1,1,60.875,52.875,56,2
47.75,0,NaN,0,59.625,53.6875,50,2
50.5,0,NaN,0,57.25,53.875,60,2
51,-1,-1,0,54.625,52.8125,NaN,2
54.375,1,1,1,52.5,53.4375,57,2
46.125,1,1,0,58.625,52.375,54,2
46.875,-1,1,0,54.5,50.6875,NaN,2
47.5,0,NaN,0,39.5,43.5,49,2
51.125,1,1,1,45.625,48.375,44,2
44.25,1,-1,1,45.875,45.0625,38,2
50.5,1,-1,0,62.25,56.375,59,2
51.75,1,-1,0,60.5,56.125,66,2
53.125,-1,1,1,58.5,55.8125,NaN,2
45.5,0,NaN,0,42.375,43.9375,55,2
50.5,-1,1,1,46.125,48.3125,NaN,2
53.25,-1,1,1,44.375,48.8125,NaN,2
55.25,1,1,1,55.375,55.3125,52,2
55.625,-1,1,1,57.25,56.4375,NaN,2
51.5,0,NaN,0,47.75,49.625,41,2
53.125,-1,-1,0,40.625,46.875,NaN,3
48.75,1,-1,1,44.375,46.5625,31,3
55.25,-1,1,1,42.25,48.75,NaN,3
50.75,-1,1,1,46.625,48.6875,NaN,3
48.375,1,1,0,47.875,48.125,33,3
54.5,0,NaN,0,41.125,47.8125,32,3
45.375,1,-1,1,41.625,43.5,39,3
47.5,1,1,0,38.625,43.0625,36,3
47.75,1,1,0,57.5,52.625,63,3
52,0,NaN,0,39.5,45.75,40,3
45.875,-1,-1,1,45.75,45.8125,NaN,3
46.625,1,1,0,38.375,42.5,38,3
47.5,0,NaN,0,47.875,47.6875,51,3
47.75,-1,1,0,52.125,49.9375,NaN,3
47.25,1,1,0,41.375,44.3125,44,3
52.625,-1,-1,0,58.375,55.5,NaN,3
50.625,-1,1,1,50.5,50.5625,NaN,3
48.625,0,NaN,0,42.375,45.5,43,3
53.625,-1,-1,0,46.5,50.0625,NaN,3
52.25,1,1,1,39.25,45.75,47,3
51.625,0,NaN,0,48.375,50,57,3
54.75,1,-1,0,47.25,51,55,3
47.375,-1,1,0,58.25,52.8125,NaN,3
46.75,0,NaN,0,47.75,47.25,36,3
53.25,1,1,1,58.75,56,61,3
52.125,-1,1,1,48.75,50.4375,NaN,3
44.25,1,-1,1,48.25,46.25,57,3
54.125,-1,1,1,44.5,49.3125,NaN,3
47.5,-1,1,0,41.5,44.5,NaN,3
46.875,0,NaN,0,39.875,43.375,38,3
53.375,1,1,1,42,47.6875,65,3
51.25,-1,-1,0,45.75,48.5,NaN,3
55.375,0,NaN,0,37.625,46.5,39,3
47,0,NaN,0,46.5,46.75,50,3
54.875,-1,1,1,58.125,56.5,NaN,3
50.25,-1,1,1,58,54.125,NaN,3
50.875,-1,1,1,42.375,46.625,NaN,3
52.375,0,NaN,0,54.5,53.4375,49,3
53.375,0,NaN,0,38,45.6875,39,3
54.625,1,1,1,58,56.3125,58,3
46.25,-1,-1,1,46.625,46.4375,NaN,3
44.625,0,NaN,0,47.375,46,49,3
54.875,0,NaN,0,58.375,56.625,50,3
46.5,-1,1,0,47.5,47,NaN,3
51.125,1,1,1,54.625,52.875,47,3
55.875,0,NaN,0,58.5,57.1875,49,3
47.25,1,-1,1,54,50.625,45,3
47.125,-1,-1,1,60.875,54,NaN,3
54,-1,1,1,62.375,58.1875,NaN,3
46.875,-1,1,0,60,53.4375,NaN,3
51.25,1,-1,0,58.875,55.0625,65,3
48.5,-1,-1,1,59.375,53.9375,NaN,3
45.5,1,1,0,59.25,52.375,61,3
48.625,-1,-1,1,48.5,48.5625,NaN,3
48.75,0,NaN,0,54,51.375,54,3
45.125,0,NaN,0,48.75,46.9375,43,3
51.75,1,1,1,45.5,48.625,55,3
53.75,1,1,1,53.125,53.4375,40,3
46.375,1,1,0,46.875,46.625,43,3
55.25,1,1,1,55.625,55.4375,33,3
52.875,-1,-1,0,62.875,57.875,NaN,3
47.5,1,-1,1,51.375,49.4375,48,3
48.5,0,NaN,0,42.125,45.3125,44,3
44.75,0,NaN,0,40.375,42.5625,35,3
50.75,-1,-1,0,51.75,51.25,NaN,3
51.125,1,-1,0,57.625,54.375,56,3
53.625,1,1,1,46.625,50.125,45,3
48,0,NaN,0,46.375,47.1875,58,3
53.25,0,NaN,0,53.5,53.375,41,3
48.625,-1,1,0,62.375,55.5,NaN,3
47,-1,-1,1,39.875,43.4375,NaN,3
54.625,0,NaN,0,58.75,56.6875,47,3
52.5,-1,1,1,58.25,55.375,NaN,3
54.625,-1,1,1,57.75,56.1875,NaN,3
53.75,-1,1,1,59.875,56.8125,NaN,3
55.375,1,1,1,47.125,51.25,59,3
47.25,1,-1,1,44.75,46,47,3
50.75,-1,1,1,58,54.375,NaN,3
51.5,0,NaN,0,42.25,46.875,36,3
45.25,-1,-1,1,46.125,45.6875,NaN,3
52.25,-1,-1,0,44.875,48.5625,NaN,3
52.875,1,1,1,62.5,57.6875,53,3
47.5,-1,-1,1,42.125,44.8125,NaN,3
54.625,0,NaN,0,37.25,45.9375,39,3
45.5,1,1,0,40.5,43,42,3
44.375,1,1,0,37.625,41,38,3
44.5,0,NaN,0,40.625,42.5625,47,3
51.875,-1,1,1,44.625,48.25,NaN,3
48.25,-1,1,0,57.5,52.875,NaN,3
54.125,1,1,1,53.5,53.8125,62,3
46.875,1,1,0,61.5,54.1875,54,3
45.875,-1,1,0,58.625,52.25,NaN,3
48.625,1,1,0,38.125,43.375,32,3
54.125,0,NaN,0,55.75,54.9375,61,3
48,1,1,0,52.25,50.125,48,3
54.375,1,1,1,54.375,54.375,64,3
51.625,-1,1,1,52.25,51.9375,NaN,3
51,0,NaN,0,47.75,49.375,60,3
51.25,-1,1,1,61.25,56.25,NaN,3
52.125,-1,1,1,39.625,45.875,NaN,3
55,-1,1,1,46.5,50.75,NaN,3
53.375,-1,1,1,40.625,47,NaN,3
47,-1,1,0,55.125,51.0625,NaN,3
55.25,0,NaN,0,51,53.125,63,3
47.625,1,1,0,59.375,53.5,65,3
47.875,-1,1,0,57.625,52.75,NaN,3
47.75,0,NaN,0,46.625,47.1875,69,3
51.75,1,1,1,55,53.375,36,3
54.5,-1,1,1,41.375,47.9375,NaN,3
52,0,NaN,0,58.875,55.4375,56,3
47.125,0,NaN,0,42.5,44.8125,69,3
44.625,1,-1,1,46.125,45.375,55,3
55.25,0,NaN,0,48.125,51.6875,53,3
45.875,0,NaN,0,38.875,42.375,39,3
47.75,-1,1,0,54,50.875,NaN,3
48,-1,-1,1,51.5,49.75,NaN,3
48.75,0,NaN,0,54.125,51.4375,50,3
54,-1,1,1,40.25,47.125,NaN,3
51.875,0,NaN,0,41.375,46.625,32,3
44.375,-1,-1,1,61.125,52.75,NaN,3
46,1,-1,1,60.625,53.3125,49,3
54.25,1,1,1,53.75,54,43,3
53.125,0,NaN,0,60.875,57,56,3
52.875,0,NaN,0,47.375,50.125,46,3
54.625,1,1,1,50.875,52.75,37,3
52.125,-1,1,1,60.375,56.25,NaN,3
51.25,0,NaN,0,62.875,57.0625,46,3
48.5,-1,1,0,42.75,45.625,NaN,3
50.75,1,1,1,48.25,49.5,45,3
45.875,0,NaN,0,50.5,48.1875,39,3
47.625,-1,-1,1,40.5,44.0625,NaN,3
47.25,1,1,0,59.125,53.1875,54,3
48.5,-1,-1,1,47.5,48,NaN,3
45.25,1,-1,1,46.875,46.0625,46,3
50.5,0,NaN,0,48.75,49.625,36,3
47.125,0,NaN,0,61.375,54.25,46,3
55.125,-1,1,1,44.75,49.9375,NaN,3
45.5,0,NaN,0,53.25,49.375,45,3
45.5,1,-1,1,57.125,51.3125,38,3
51.25,1,1,1,58.125,54.6875,39,3
54.625,-1,-1,0,39.125,46.875,NaN,3
50.625,-1,1,1,59.375,55,NaN,3
44.5,-1,1,0,59.25,51.875,NaN,3
46.125,-1,-1,1,60.625,53.375,NaN,3
54.125,0,NaN,0,50.5,52.3125,53,3
45.875,0,NaN,0,61.125,53.5,55,3
44.5,-1,1,0,37.75,41.125,NaN,3
51.25,-1,1,1,58.25,54.75,NaN,3
44.75,0,NaN,0,58.125,51.4375,50,3
51.25,-1,1,1,54.125,52.6875,NaN,3
45.75,1,1,0,50.375,48.0625,48,3
50.25,-1,-1,0,59.75,55,NaN,3
54,1,1,1,39.5,46.75,41,3
53,-1,1,1,53,53,NaN,3
54.125,1,1,1,51.25,52.6875,56,3
46.125,1,-1,1,59.75,52.9375,54,3
52.125,1,1,1,55.25,53.6875,59,3
47.625,0,NaN,0,57.75,52.6875,58,3
50.375,0,NaN,0,46,48.1875,60,3
55.875,-1,1,1,37.5,46.6875,NaN,3
53.75,-1,1,1,45.375,49.5625,NaN,3
48.125,1,1,0,57.125,52.625,55,3
55.25,-1,-1,0,62.875,59.0625,NaN,3
51.75,-1,-1,0,38.625,45.1875,NaN,3
55,1,1,1,41.25,48.125,29,3
48.375,1,1,0,45,46.6875,39,3
52.75,-1,1,1,57.375,55.0625,NaN,3
47.375,-1,1,0,40.375,43.875,NaN,3
52.125,-1,-1,0,53,52.5625,NaN,3
45.5,0,NaN,0,53.375,49.4375,46,3
54,0,NaN,0,45,49.5,43,3
44.5,-1,-1,1,58.5,51.5,NaN,3
52.125,-1,-1,0,57.5,54.8125,NaN,3
54.5,0,NaN,0,46.75,50.625,46,3
54.625,-1,-1,0,47.375,51,NaN,3
48.625,-1,1,0,44.75,46.6875,NaN,3
48.25,-1,1,0,45.5,46.875,NaN,3
47.25,0,NaN,0,45.375,46.3125,56,3
53.125,0,NaN,0,40.75,46.9375,33,3
44.375,1,-1,1,50.125,47.25,44,3
48.25,1,1,0,44.625,46.4375,58,3
47.25,-1,1,0,48.75,48,NaN,3
47,-1,1,0,54.625,50.8125,NaN,3
48.5,-1,1,0,58.125,53.3125,NaN,3
55.125,0,NaN,0,38.25,46.6875,35,3
45.625,-1,-1,1,53.5,49.5625,NaN,3
50.625,-1,1,1,48.5,49.5625,NaN,3
54.25,-1,1,1,44.5,49.375,NaN,3
48.5,0,NaN,0,57.375,52.9375,38,3
50.25,0,NaN,0,58,54.125,58,3
54.25,-1,1,1,45,49.625,NaN,3
46.875,-1,1,0,51.75,49.3125,NaN,3
48.25,-1,1,0,37.75,43,NaN,3
54.625,-1,1,1,42.375,48.5,NaN,3
48.5,-1,-1,1,44.5,46.5,NaN,3
50.625,0,NaN,0,61.875,56.25,60,3
47,-1,1,0,62,54.5,NaN,3
48.625,-1,-1,1,62.375,55.5,NaN,3
52.25,-1,-1,0,42.75,47.5,NaN,3
45,0,NaN,0,42.875,43.9375,37,3
46.125,0,NaN,0,44.125,45.125,43,3
47.25,1,1,0,59.875,53.5625,55,3
47.25,1,-1,1,46.375,46.8125,39,3
54.125,-1,1,1,62.75,58.4375,NaN,3
52.625,-1,-1,0,60,56.3125,NaN,3
50.875,-1,1,1,45.375,48.125,NaN,3
45.5,-1,1,0,51.875,48.6875,NaN,3
46.625,1,-1,1,45.25,45.9375,33,3
50.375,0,NaN,0,47.25,48.8125,36,3
47.875,1,1,0,47.625,47.75,54,3
46.625,1,-1,1,44.125,45.375,29,3
47.625,-1,1,0,57.625,52.625,NaN,3
45,-1,-1,1,47.375,46.1875,NaN,3
44.875,-1,1,0,40.125,42.5,NaN,3
47.5,0,NaN,0,38.5,43,42,3
44.625,0,NaN,0,57.25,50.9375,34,3
53.875,1,-1,0,50.625,52.25,52,3
52.25,-1,1,1,52.125,52.1875,NaN,3
55.125,0,NaN,0,45.25,50.1875,39,3
53.625,0,NaN,0,46.625,50.125,31,3
51.875,-1,-1,0,39.125,45.5,NaN,3
53.25,-1,1,1,53.125,53.1875,NaN,3
54.5,0,NaN,0,57.875,56.1875,54,3
44.125,-1,-1,1,59.375,51.75,NaN,3
47.375,-1,1,0,38.75,43.0625,NaN,3
46.625,0,NaN,0,58.5,52.5625,32,3
44.75,-1,1,0,52.25,48.5,NaN,3
47,0,NaN,0,46.125,46.5625,31,3
54,1,1,1,60.75,57.375,46,3
53.5,0,NaN,0,48,50.75,37,3
45.625,-1,-1,1,55.5,50.5625,NaN,3
55.125,-1,-1,0,61.75,58.4375,NaN,3
47.375,0,NaN,0,37.5,42.4375,49,3
45.5,1,-1,1,58.25,51.875,37,3
45.5,0,NaN,0,53.25,49.375,40,3
53.875,1,-1,0,59.625,56.75,50,3
51.75,1,-1,0,48.25,50,43,3
48.25,1,-1,1,60.5,54.375,44,3
45.125,-1,-1,1,53.5,49.3125,NaN,3
48.625,-1,1,0,60.5,54.5625,NaN,3
53.875,-1,1,1,59.125,56.5,NaN,3
52.875,0,NaN,0,41,46.9375,29,3
46.25,0,NaN,0,54.875,50.5625,35,3
50.375,1,-1,0,48,49.1875,49,3
54.625,-1,-1,0,41.875,48.25,NaN,3
44.875,1,-1,1,54,49.4375,46,3
51.125,0,NaN,0,46.5,48.8125,38,3
52.75,-1,-1,0,37.625,45.1875,NaN,3
45.75,-1,1,0,51.625,48.6875,NaN,3
51.75,-1,1,1,44.5,48.125,NaN,3
46,0,NaN,0,62,54,43,3
53,-1,-1,0,42.125,47.5625,NaN,3
46.875,0,NaN,0,60,53.4375,60,3
46,-1,-1,1,52.625,49.3125,NaN,3
54.5,0,NaN,0,42.375,48.4375,41,3
52.875,0,NaN,0,55.25,54.0625,43,3
53.875,0,NaN,0,41.125,47.5,34,3
53.5,-1,1,1,54.625,54.0625,NaN,3
52.125,1,-1,0,54,53.0625,66,3
51.5,0,NaN,0,61.25,56.375,44,3
45.875,-1,1,0,45.375,45.625,NaN,3
54.375,1,1,1,52,53.1875,35,3
46.625,0,NaN,0,54.75,50.6875,37,3
54.25,-1,1,1,45.25,49.75,NaN,3
48.125,1,-1,1,57.25,52.6875,43,3
51,-1,1,1,53.5,52.25,NaN,3
45.125,0,NaN,0,39,42.0625,50,3
47.75,0,NaN,0,44.25,46,35,3
55,1,-1,0,61.125,58.0625,54,3
51.875,0,NaN,0,57.125,54.5,35,3
47.375,1,1,0,61.875,54.625,38,3
46.625,1,-1,1,61.625,54.125,47,3
53,-1,-1,0,52.75,52.875,NaN,3
46.125,1,-1,1,46.25,46.1875,43,3
52,0,NaN,0,46.5,49.25,39,3
45.875,1,-1,1,46,45.9375,32,3
44.875,-1,1,0,57.125,51,NaN,3
54.375,0,NaN,0,47.875,51.125,45,3
45.875,0,NaN,0,61.125,53.5,53,3
45.125,-1,-1,1,59.875,52.5,NaN,3
47.125,-1,-1,1,59.25,53.1875,NaN,3
44.875,1,-1,1,60.875,52.875,48,3
47.75,0,NaN,0,59.625,53.6875,51,3
50.5,0,NaN,0,57.25,53.875,48,3
51,-1,-1,0,54.625,52.8125,NaN,3
54.375,1,1,1,52.5,53.4375,50,3
46.125,1,-1,1,58.625,52.375,93,3
46.875,-1,-1,1,54.5,50.6875,NaN,3
47.5,0,NaN,0,39.5,43.5,41,3
51.125,1,-1,0,45.625,48.375,27,3
44.25,1,-1,1,45.875,45.0625,27,3
50.5,1,-1,0,62.25,56.375,53,3
51.75,1,-1,0,60.5,56.125,53,3
53.125,-1,1,1,58.5,55.8125,NaN,3
45.5,0,NaN,0,42.375,43.9375,33,3
50.5,-1,-1,0,46.125,48.3125,NaN,3
53.25,-1,1,1,44.375,48.8125,NaN,3
55.25,1,1,1,55.375,55.3125,50,3
55.625,-1,-1,0,57.25,56.4375,NaN,3
51.5,0,NaN,0,47.75,49.625,38,3
53.125,-1,1,1,40.625,46.875,NaN,4
48.75,1,-1,1,44.375,46.5625,44,4
55.25,-1,1,1,42.25,48.75,NaN,4
50.75,-1,1,1,46.625,48.6875,NaN,4
48.375,1,-1,1,47.875,48.125,62,4
54.5,0,NaN,0,41.125,47.8125,42,4
45.375,1,-1,1,41.625,43.5,51,4
47.5,1,-1,1,38.625,43.0625,41,4
47.75,1,-1,1,57.5,52.625,62,4
52,0,NaN,0,39.5,45.75,36,4
45.875,-1,-1,1,45.75,45.8125,NaN,4
46.625,1,-1,1,38.375,42.5,35,4
47.5,0,NaN,0,47.875,47.6875,38,4
47.75,-1,1,0,52.125,49.9375,NaN,4
47.25,1,1,0,41.375,44.3125,57,4
52.625,-1,-1,0,58.375,55.5,NaN,4
50.625,-1,-1,0,50.5,50.5625,NaN,4
48.625,0,NaN,0,42.375,45.5,58,4
53.625,-1,1,1,46.5,50.0625,NaN,4
52.25,1,1,1,39.25,45.75,57,4
51.625,0,NaN,0,48.375,50,59,4
54.75,1,1,1,47.25,51,57,4
47.375,-1,1,0,58.25,52.8125,NaN,4
46.75,0,NaN,0,47.75,47.25,35,4
53.25,1,-1,0,58.75,56,59,4
52.125,-1,1,1,48.75,50.4375,NaN,4
44.25,1,-1,1,48.25,46.25,43,4
54.125,-1,-1,0,44.5,49.3125,NaN,4
47.5,-1,-1,1,41.5,44.5,NaN,4
46.875,0,NaN,0,39.875,43.375,41,4
53.375,1,1,1,42,47.6875,55,4
51.25,-1,-1,0,45.75,48.5,NaN,4
55.375,0,NaN,0,37.625,46.5,58,4
47,0,NaN,0,46.5,46.75,56,4
54.875,-1,1,1,58.125,56.5,NaN,4
50.25,-1,-1,0,58,54.125,NaN,4
50.875,-1,-1,0,42.375,46.625,NaN,4
52.375,0,NaN,0,54.5,53.4375,59,4
53.375,0,NaN,0,38,45.6875,35,4
54.625,1,1,1,58,56.3125,58,4
46.25,-1,-1,1,46.625,46.4375,NaN,4
44.625,0,NaN,0,47.375,46,41,4
54.875,0,NaN,0,58.375,56.625,68,4
46.5,-1,-1,1,47.5,47,NaN,4
51.125,1,1,1,54.625,52.875,54,4
55.875,0,NaN,0,58.5,57.1875,59,4
47.25,1,-1,1,54,50.625,61,4
47.125,-1,1,0,60.875,54,NaN,4
54,-1,1,1,62.375,58.1875,NaN,4
46.875,-1,-1,1,60,53.4375,NaN,4
51.25,1,-1,0,58.875,55.0625,63,4
48.5,-1,-1,1,59.375,53.9375,NaN,4
45.5,1,-1,1,59.25,52.375,58,4
48.625,-1,-1,1,48.5,48.5625,NaN,4
48.75,0,NaN,0,54,51.375,57,4
45.125,0,NaN,0,48.75,46.9375,55,4
51.75,1,1,1,45.5,48.625,48,4
53.75,1,1,1,53.125,53.4375,56,4
46.375,1,-1,1,46.875,46.625,52,4
55.25,1,1,1,55.625,55.4375,38,4
52.875,-1,1,1,62.875,57.875,NaN,4
47.5,1,1,0,51.375,49.4375,36,4
48.5,0,NaN,0,42.125,45.3125,40,4
44.75,0,NaN,0,40.375,42.5625,45,4
50.75,-1,-1,0,51.75,51.25,NaN,4
51.125,1,-1,0,57.625,54.375,61,4
53.625,1,1,1,46.625,50.125,53,4
48,0,NaN,0,46.375,47.1875,38,4
53.25,0,NaN,0,53.5,53.375,54,4
48.625,-1,1,0,62.375,55.5,NaN,4
47,-1,1,0,39.875,43.4375,NaN,4
54.625,0,NaN,0,58.75,56.6875,64,4
52.5,-1,1,1,58.25,55.375,NaN,4
54.625,-1,1,1,57.75,56.1875,NaN,4
53.75,-1,-1,0,59.875,56.8125,NaN,4
55.375,1,1,1,47.125,51.25,49,4
47.25,1,-1,1,44.75,46,41,4
50.75,-1,-1,0,58,54.375,NaN,4
51.5,0,NaN,0,42.25,46.875,45,4
45.25,-1,-1,1,46.125,45.6875,NaN,4
52.25,-1,1,1,44.875,48.5625,NaN,4
52.875,1,1,1,62.5,57.6875,60,4
47.5,-1,1,0,42.125,44.8125,NaN,4
54.625,0,NaN,0,37.25,45.9375,44,4
45.5,1,-1,1,40.5,43,44,4
44.375,1,-1,1,37.625,41,36,4
44.5,0,NaN,0,40.625,42.5625,34,4
51.875,-1,1,1,44.625,48.25,NaN,4
48.25,-1,-1,1,57.5,52.875,NaN,4
54.125,1,1,1,53.5,53.8125,50,4
46.875,1,-1,1,61.5,54.1875,55,4
45.875,-1,-1,1,58.625,52.25,NaN,4
48.625,1,-1,1,38.125,43.375,48,4
54.125,0,NaN,0,55.75,54.9375,46,4
48,1,1,0,52.25,50.125,54,4
54.375,1,1,1,54.375,54.375,57,4
51.625,-1,1,1,52.25,51.9375,NaN,4
51,0,NaN,0,47.75,49.375,46,4
51.25,-1,1,1,61.25,56.25,NaN,4
52.125,-1,-1,0,39.625,45.875,NaN,4
55,-1,1,1,46.5,50.75,NaN,4
53.375,-1,1,1,40.625,47,NaN,4
47,-1,-1,1,55.125,51.0625,NaN,4
55.25,0,NaN,0,51,53.125,44,4
47.625,1,-1,1,59.375,53.5,58,4
47.875,-1,-1,1,57.625,52.75,NaN,4
47.75,0,NaN,0,46.625,47.1875,55,4
51.75,1,1,1,55,53.375,53,4
54.5,-1,-1,0,41.375,47.9375,NaN,4
52,0,NaN,0,58.875,55.4375,57,4
47.125,0,NaN,0,42.5,44.8125,43,4
44.625,1,1,0,46.125,45.375,44,4
55.25,0,NaN,0,48.125,51.6875,41,4
45.875,0,NaN,0,38.875,42.375,37,4
47.75,-1,1,0,54,50.875,NaN,4
48,-1,-1,1,51.5,49.75,NaN,4
48.75,0,NaN,0,54.125,51.4375,44,4
54,-1,-1,0,40.25,47.125,NaN,4
51.875,0,NaN,0,41.375,46.625,44,4
44.375,-1,-1,1,61.125,52.75,NaN,4
46,1,-1,1,60.625,53.3125,53,4
54.25,1,1,1,53.75,54,56,4
53.125,0,NaN,0,60.875,57,55,4
52.875,0,NaN,0,47.375,50.125,53,4
54.625,1,1,1,50.875,52.75,48,4
52.125,-1,1,1,60.375,56.25,NaN,4
51.25,0,NaN,0,62.875,57.0625,52,4
48.5,-1,-1,1,42.75,45.625,NaN,4
50.75,1,1,1,48.25,49.5,49,4
45.875,0,NaN,0,50.5,48.1875,57,4
47.625,-1,1,0,40.5,44.0625,NaN,4
47.25,1,-1,1,59.125,53.1875,51,4
48.5,-1,1,0,47.5,48,NaN,4
45.25,1,-1,1,46.875,46.0625,44,4
50.5,0,NaN,0,48.75,49.625,41,4
47.125,0,NaN,0,61.375,54.25,53,4
55.125,-1,-1,0,44.75,49.9375,NaN,4
45.5,0,NaN,0,53.25,49.375,48,4
45.5,1,1,0,57.125,51.3125,57,4
51.25,1,1,1,58.125,54.6875,60,4
54.625,-1,1,1,39.125,46.875,NaN,4
50.625,-1,1,1,59.375,55,NaN,4
44.5,-1,-1,1,59.25,51.875,NaN,4
46.125,-1,-1,1,60.625,53.375,NaN,4
54.125,0,NaN,0,50.5,52.3125,48,4
45.875,0,NaN,0,61.125,53.5,49,4
44.5,-1,-1,1,37.75,41.125,NaN,4
51.25,-1,-1,0,58.25,54.75,NaN,4
44.75,0,NaN,0,58.125,51.4375,51,4
51.25,-1,1,1,54.125,52.6875,NaN,4
45.75,1,-1,1,50.375,48.0625,44,4
50.25,-1,1,1,59.75,55,NaN,4
54,1,1,1,39.5,46.75,42,4
53,-1,1,1,53,53,NaN,4
54.125,1,1,1,51.25,52.6875,52,4
46.125,1,1,0,59.75,52.9375,55,4
52.125,1,1,1,55.25,53.6875,48,4
47.625,0,NaN,0,57.75,52.6875,60,4
50.375,0,NaN,0,46,48.1875,53,4
55.875,-1,1,1,37.5,46.6875,NaN,4
53.75,-1,1,1,45.375,49.5625,NaN,4
48.125,1,-1,1,57.125,52.625,44,4
55.25,-1,1,1,62.875,59.0625,NaN,4
51.75,-1,1,1,38.625,45.1875,NaN,4
55,1,1,1,41.25,48.125,58,4
48.375,1,-1,1,45,46.6875,41,4
52.75,-1,1,1,57.375,55.0625,NaN,4
47.375,-1,-1,1,40.375,43.875,NaN,4
52.125,-1,1,1,53,52.5625,NaN,4
45.5,0,NaN,0,53.375,49.4375,55,4
54,0,NaN,0,45,49.5,56,4
44.5,-1,-1,1,58.5,51.5,NaN,4
52.125,-1,-1,0,57.5,54.8125,NaN,4
54.5,0,NaN,0,46.75,50.625,53,4
54.625,-1,-1,0,47.375,51,NaN,4
48.625,-1,1,0,44.75,46.6875,NaN,4
48.25,-1,-1,1,45.5,46.875,NaN,4
47.25,0,NaN,0,45.375,46.3125,54,4
53.125,0,NaN,0,40.75,46.9375,45,4
44.375,1,-1,1,50.125,47.25,48,4
48.25,1,-1,1,44.625,46.4375,42,4
47.25,-1,1,0,48.75,48,NaN,4
47,-1,1,0,54.625,50.8125,NaN,4
48.5,-1,-1,1,58.125,53.3125,NaN,4
55.125,0,NaN,0,38.25,46.6875,47,4
45.625,-1,-1,1,53.5,49.5625,NaN,4
50.625,-1,1,1,48.5,49.5625,NaN,4
54.25,-1,1,1,44.5,49.375,NaN,4
48.5,0,NaN,0,57.375,52.9375,54,4
50.25,0,NaN,0,58,54.125,59,4
54.25,-1,1,1,45,49.625,NaN,4
46.875,-1,1,0,51.75,49.3125,NaN,4
48.25,-1,-1,1,37.75,43,NaN,4
54.625,-1,1,1,42.375,48.5,NaN,4
48.5,-1,1,0,44.5,46.5,NaN,4
50.625,0,NaN,0,61.875,56.25,56,4
47,-1,-1,1,62,54.5,NaN,4
48.625,-1,-1,1,62.375,55.5,NaN,4
52.25,-1,1,1,42.75,47.5,NaN,4
45,0,NaN,0,42.875,43.9375,57,4
46.125,0,NaN,0,44.125,45.125,44,4
47.25,1,-1,1,59.875,53.5625,55,4
47.25,1,1,0,46.375,46.8125,47,4
54.125,-1,1,1,62.75,58.4375,NaN,4
52.625,-1,1,1,60,56.3125,NaN,4
50.875,-1,1,1,45.375,48.125,NaN,4
45.5,-1,-1,1,51.875,48.6875,NaN,4
46.625,1,-1,1,45.25,45.9375,39,4
50.375,0,NaN,0,47.25,48.8125,42,4
47.875,1,1,0,47.625,47.75,53,4
46.625,1,-1,1,44.125,45.375,43,4
47.625,-1,1,0,57.625,52.625,NaN,4
45,-1,-1,1,47.375,46.1875,NaN,4
44.875,-1,-1,1,40.125,42.5,NaN,4
47.5,0,NaN,0,38.5,43,48,4
44.625,0,NaN,0,57.25,50.9375,43,4
53.875,1,1,1,50.625,52.25,55,4
52.25,-1,1,1,52.125,52.1875,NaN,4
55.125,0,NaN,0,45.25,50.1875,55,4
53.625,0,NaN,0,46.625,50.125,44,4
51.875,-1,-1,0,39.125,45.5,NaN,4
53.25,-1,1,1,53.125,53.1875,NaN,4
54.5,0,NaN,0,57.875,56.1875,46,4
44.125,-1,-1,1,59.375,51.75,NaN,4
47.375,-1,1,0,38.75,43.0625,NaN,4
46.625,0,NaN,0,58.5,52.5625,53,4
44.75,-1,-1,1,52.25,48.5,NaN,4
47,0,NaN,0,46.125,46.5625,43,4
54,1,1,1,60.75,57.375,55,4
53.5,0,NaN,0,48,50.75,45,4
45.625,-1,-1,1,55.5,50.5625,NaN,4
55.125,-1,1,1,61.75,58.4375,NaN,4
47.375,0,NaN,0,37.5,42.4375,39,4
45.5,1,1,0,58.25,51.875,48,4
45.5,0,NaN,0,53.25,49.375,49,4
53.875,1,1,1,59.625,56.75,51,4
51.75,1,-1,0,48.25,50,46,4
48.25,1,-1,1,60.5,54.375,57,4
45.125,-1,-1,1,53.5,49.3125,NaN,4
48.625,-1,1,0,60.5,54.5625,NaN,4
53.875,-1,1,1,59.125,56.5,NaN,4
52.875,0,NaN,0,41,46.9375,56,4
46.25,0,NaN,0,54.875,50.5625,57,4
50.375,1,1,1,48,49.1875,55,4
54.625,-1,1,1,41.875,48.25,NaN,4
44.875,1,-1,1,54,49.4375,46,4
51.125,0,NaN,0,46.5,48.8125,41,4
52.75,-1,1,1,37.625,45.1875,NaN,4
45.75,-1,-1,1,51.625,48.6875,NaN,4
51.75,-1,-1,0,44.5,48.125,NaN,4
46,0,NaN,0,62,54,55,4
53,-1,-1,0,42.125,47.5625,NaN,4
